,time,lat,lon,depth,Station,Cast,RosPos,CTD_Temperature,CTD_Salinity,CTD_Oxygen,CTD_Chloropigment,Potential_Temperature,Potential_Density,Bottle_Oxygen,PO4,SiO4,Psi,Chlorophyll,Pheopigment
403,2019-04-18T03:26:02,41.608,-157.903,14.4,4,21,14,9.721,33.341,290.0,0.7792,9.719,25.7037,,,,,,
404,2019-04-18T03:26:04,41.608,-157.903,14.3,4,21,15,9.721,33.34,290.1,0.7788,9.719,25.7029,,,,,,
405,2019-04-18T03:26:07,41.608,-157.903,15.0,4,21,16,9.714,33.341,290.0,0.7831,9.712,25.7049,,,,,,
406,2019-04-18T03:26:09,41.608,-157.903,15.4,4,21,17,9.709,33.341,290.0,0.7816,9.707,25.7057,,,,,,
407,2019-04-18T03:26:14,41.608,-157.903,15.2,4,21,18,9.711,33.341,290.0,0.7824,9.709,25.7054,,,,,,
408,2019-04-18T07:19:39,41.636,-157.909,16.0,4,23,1,9.594,33.341,290.2,0.9574,9.592,25.7246,,,,,,
409,2019-04-18T07:19:56,41.636,-157.909,14.7,4,23,2,9.601,33.34,290.3,0.9576,9.599,25.7226,,,,,,
410,2019-04-18T07:20:20,41.636,-157.909,15.2,4,23,3,9.598,33.34,290.3,0.9552,9.596,25.7231,,,,,,
411,2019-04-18T07:20:41,41.636,-157.909,15.3,4,23,4,9.598,33.34,290.3,0.9553,9.596,25.7231,,,,,,
412,2019-04-18T07:20:53,41.636,-157.909,15.2,4,23,5,9.599,33.34,290.3,0.9551,9.597,25.7229,,,,,,
413,2019-04-18T07:21:05,41.636,-157.909,14.3,4,23,6,9.604,33.34,290.2,0.9655,9.602,25.7221,,,,,,
414,2019-04-18T07:21:22,41.636,-157.909,15.9,4,23,7,9.595,33.341,290.2,0.9558,9.593,25.7244,,,,,,
415,2019-04-18T07:21:31,41.636,-157.909,15.6,4,23,8,9.596,33.341,290.3,0.9556,9.594,25.7242,,,,,,
416,2019-04-18T07:21:42,41.636,-157.909,15.5,4,23,9,9.597,33.341,290.3,0.9554,9.595,25.7241,,,,,,
417,2019-04-18T07:21:55,41.636,-157.909,14.4,4,23,10,9.603,33.34,290.3,0.9632,9.601,25.7223,,,,,,
418,2019-04-18T07:22:06,41.636,-157.909,14.6,4,23,11,9.602,33.34,290.3,0.9595,9.6,25.7224,,,,,,
419,2019-04-18T11:20:58,41.599,-157.923,15.2,4,25,1,9.703,33.346,288.3,0.857,9.701,25.7106,,,,,,
420,2019-04-18T11:21:17,41.599,-157.923,15.5,4,25,2,9.703,33.346,288.3,0.8523,9.701,25.7106,,,,,,
421,2019-04-18T11:21:28,41.599,-157.923,14.8,4,25,3,9.703,33.346,288.2,0.8609,9.701,25.7106,,,,,,
422,2019-04-18T11:21:37,41.599,-157.923,14.4,4,25,4,9.703,33.346,288.1,0.8557,9.701,25.7106,,,,,,
423,2019-04-18T11:22:05,41.599,-157.923,15.9,4,25,5,9.703,33.346,288.4,0.8448,9.701,25.7106,,,,,,
424,2019-04-18T11:22:16,41.599,-157.923,16.5,4,25,6,9.704,33.346,288.5,0.8512,9.702,25.7104,,,,,,
425,2019-04-18T11:22:35,41.599,-157.923,16.3,4,25,7,9.703,33.346,288.5,0.8484,9.701,25.7106,,,,,,
426,2019-04-18T11:22:46,41.599,-157.923,16.1,4,25,8,9.703,33.346,288.5,0.8464,9.701,25.7106,,,,,,
427,2019-04-18T11:23:01,41.599,-157.923,16.3,4,25,9,9.703,33.346,288.5,0.8484,9.701,25.7106,,,,,,
428,2019-04-18T13:06:50,41.6,-157.921,492.7,4,27,1,5.037,34.03,106.4,0.1952,4.998,26.9066,,,,,,
429,2019-04-18T13:06:54,41.6,-157.921,493.6,4,27,2,5.034,34.031,106.3,0.1952,4.995,26.9078,,,,,,
430,2019-04-18T13:06:57,41.6,-157.921,493.1,4,27,3,5.0360000000000005,34.031,106.3,0.1952,4.997,26.9075,,,,,,
431,2019-04-18T13:07:00,41.6,-157.921,493.6,4,27,4,5.034,34.031,106.3,0.1952,4.995,26.9078,,,,,,
432,2019-04-18T13:07:03,41.6,-157.921,494.4,4,27,5,5.035,34.031,106.4,0.1957,4.996,26.9077,,,,,,
433,2019-04-18T13:07:06,41.6,-157.921,491.6,4,27,6,5.039,34.03,106.4,0.1954,5.0,26.9064,,,,,,
434,2019-04-18T13:07:10,41.6,-157.921,494.2,4,27,7,5.035,34.031,106.4,0.1956,4.996,26.9077,,,,,,
435,2019-04-18T13:15:55,41.6,-157.921,296.7,4,27,8,7.495,33.976,194.7,0.1893,7.466,26.5473,,,,,,
436,2019-04-18T13:15:57,41.6,-157.921,296.8,4,27,9,7.497000000000001,33.976,194.8,0.1892,7.468,26.547,,,,,,
437,2019-04-18T13:16:00,41.6,-157.921,297.7,4,27,10,7.505,33.975,195.0,0.1881,7.476,26.5451,,,,,,
438,2019-04-18T13:16:02,41.6,-157.921,296.9,4,27,11,7.497999999999998,33.976,194.8,0.1891,7.4689999999999985,26.5469,,,,,,
439,2019-04-18T13:16:05,41.6,-157.921,297.4,4,27,12,7.506,33.975,195.0,0.1886,7.477,26.545,,,,,,
440,2019-04-18T13:16:07,41.6,-157.921,298.2,4,27,13,7.502999999999999,33.976,195.0,0.1873,7.474,26.5462,,,,,,
441,2019-04-18T13:16:10,41.6,-157.921,297.0,4,27,14,7.501,33.975,194.9,0.189,7.472,26.5457,,,,,,
442,2019-04-18T13:23:53,41.6,-157.921,125.7,4,27,15,9.296,33.461,275.1,0.3059,9.282,25.8686,,,,,,
443,2019-04-18T13:23:57,41.6,-157.921,123.6,4,27,16,9.292,33.457,275.4,0.3098,9.279,25.866,,,,,,
444,2019-04-18T13:24:01,41.6,-157.921,124.5,4,27,17,9.294,33.459,275.4,0.3074,9.28,25.8673,,,,,,
445,2019-04-18T13:24:04,41.6,-157.921,125.7,4,27,18,9.296,33.461,275.2,0.306,9.282,25.8686,,,,,,
446,2019-04-18T13:27:38,41.6,-157.921,68.9,4,27,19,9.331,33.393,282.0,0.6165,9.323,25.8088,,,,,,
447,2019-04-18T13:27:52,41.6,-157.921,70.8,4,27,20,9.33,33.393,282.1,0.6223,9.322,25.809,,,,,,
448,2019-04-18T13:27:55,41.6,-157.921,70.1,4,27,21,9.33,33.393,282.1,0.6181,9.322,25.8089,,,,,,
449,2019-04-18T13:30:01,41.6,-157.921,39.5,4,27,22,9.387,33.391,285.8,1.2936,9.383,25.7977,,,,,,
450,2019-04-18T13:30:04,41.6,-157.921,40.8,4,27,23,9.387,33.391,286.0,1.2775,9.383,25.7977,,,,,,
451,2019-04-18T13:30:09,41.6,-157.921,39.5,4,27,24,9.387,33.391,285.8,1.2936,9.383,25.7977,,,,,,
452,2019-04-18T15:22:22,41.592,-157.91299999999995,15.2,4,28,1,9.724,33.342,288.5,0.8311,9.722,25.704,,,,,,
453,2019-04-18T15:22:29,41.592,-157.91299999999995,15.7,4,28,2,9.721,33.342,288.7,0.8407,9.719,25.7045,,,,,,
454,2019-04-18T15:22:33,41.592,-157.91299999999995,14.9,4,28,3,9.725,33.342,288.5,0.8268,9.723,25.7038,,,,,,
455,2019-04-18T15:22:36,41.592,-157.91299999999995,16.5,4,28,4,9.714,33.341,288.8,0.8656,9.712,25.7049,,,,,,
456,2019-04-18T15:22:39,41.592,-157.91299999999995,15.5,4,28,5,9.722,33.342,288.6,0.8381,9.72,25.7043,,,,,,
457,2019-04-18T15:22:42,41.592,-157.91299999999995,14.7,4,28,6,9.726,33.342,288.4,0.8238,9.724,25.7037,,,,,,
458,2019-04-18T15:22:46,41.592,-157.91299999999995,16.3,4,28,7,9.716,33.342,288.7,0.8590000000000001,9.714,25.7053,,,,,,
459,2019-04-18T15:22:49,41.592,-157.91299999999995,15.7,4,28,8,9.721,33.342,288.7,0.8411,9.719,25.7045,,,,,,
460,2019-04-18T15:22:54,41.592,-157.91299999999995,15.6,4,28,9,9.722,33.342,288.6,0.8392,9.72,25.7043,,,,,,
461,2019-04-18T15:23:01,41.592,-157.91299999999995,15.9,4,28,10,9.72,33.342,288.7,0.8458,9.718,25.7047,,,,,,
462,2019-04-18T15:25:05,41.592,-157.91299999999995,4.8,4,28,11,9.767,33.344,288.1,0.7279,9.766,25.6983,,,,,,
463,2019-04-18T15:25:23,41.592,-157.91299999999995,6.1,4,28,12,9.765,33.344,288.3,0.7374,9.764,25.6986,,,,,,
464,2019-04-18T15:25:32,41.592,-157.91299999999995,5.2,4,28,13,9.767,33.344,288.2,0.7283,9.766,25.6983,,,,,,
465,2019-04-18T15:25:51,41.592,-157.91299999999995,5.2,4,28,14,9.767,33.344,288.2,0.7277,9.766,25.6983,,,,,,
466,2019-04-18T15:25:58,41.592,-157.91299999999995,5.3,4,28,15,9.766,33.344,288.2,0.7285,9.765,25.6984,,,,,,
467,2019-04-18T15:26:07,41.592,-157.91299999999995,5.2,4,28,16,9.767,33.344,288.2,0.7277,9.766,25.6983,,,,,,
468,2019-04-18T18:14:32,41.605,-157.887,14.7,4,30,1,9.717,33.343,288.5,0.6033,9.715,25.7059,,,,,,
469,2019-04-18T18:14:36,41.605,-157.887,15.7,4,30,2,9.716,33.343,288.6,0.6084,9.714,25.7061,,,,,,
470,2019-04-18T18:14:38,41.605,-157.887,15.0,4,30,3,9.717,33.343,288.6,0.6045,9.715,25.7059,,,,,,
471,2019-04-18T18:14:41,41.605,-157.887,14.8,4,30,4,9.717,33.343,288.6,0.6035,9.715,25.7059,,,,,,
472,2019-04-18T18:14:47,41.605,-157.887,14.9,4,30,5,9.717,33.343,288.6,0.6037,9.715,25.7059,,,,,,
473,2019-04-18T18:14:51,41.605,-157.887,15.0,4,30,6,9.717,33.343,288.6,0.6042,9.715,25.7059,,,,,,
474,2019-04-18T18:14:54,41.605,-157.887,15.7,4,30,7,9.716,33.343,288.6,0.608,9.714,25.7061,,,,,,
475,2019-04-18T18:14:57,41.605,-157.887,14.9,4,30,8,9.717,33.343,288.6,0.6039,9.715,25.7059,,,,,,
476,2019-04-18T18:15:01,41.605,-157.887,15.4,4,30,9,9.716,33.343,288.6,0.6066,9.714,25.7061,,,,,,
477,2019-04-18T18:15:04,41.605,-157.887,15.7,4,30,10,9.716,33.343,288.6,0.6083,9.714,25.7061,,,,,,
478,2019-04-18T18:15:07,41.605,-157.887,14.3,4,30,11,9.716,33.343,288.5,0.6023,9.714,25.7061,,,,,,
479,2019-04-18T22:05:59,41.59,-157.878,15.4,4,31,1,9.672,33.347,288.8,0.3735,9.67,25.7165,,,,,,
480,2019-04-18T22:06:19,41.59,-157.878,14.8,4,31,2,9.674,33.347,288.8,0.3705,9.672,25.7161,,,,,,
481,2019-04-18T22:06:26,41.59,-157.878,14.9,4,31,3,9.674,33.347,288.8,0.371,9.672,25.7161,,,,,,
482,2019-04-18T22:06:33,41.59,-157.878,15.7,4,31,4,9.671,33.347,288.8,0.3752,9.669,25.7166,,,,,,
483,2019-04-18T22:06:53,41.59,-157.878,15.0,4,31,5,9.674,33.347,288.8,0.3715,9.672,25.7161,,,,,,
484,2019-04-18T22:06:58,41.59,-157.878,15.4,4,31,6,9.672,33.347,288.8,0.3736,9.67,25.7165,,,,,,
485,2019-04-18T22:07:05,41.59,-157.878,15.2,4,31,7,9.673,33.347,288.8,0.3726,9.671,25.7163,,,,,,
486,2019-04-18T22:07:09,41.59,-157.878,15.4,4,31,8,9.672,33.347,288.8,0.3736,9.67,25.7165,,,,,,
487,2019-04-18T22:07:17,41.59,-157.878,15.4,4,31,9,9.672,33.347,288.8,0.3736,9.67,25.7165,,,,,,
488,2019-04-18T22:07:36,41.59,-157.878,15.1,4,31,10,9.673,33.347,288.8,0.3722,9.671,25.7163,,,,,,
489,2019-04-18T22:07:47,41.59,-157.878,15.7,4,31,11,9.671,33.347,288.8,0.375,9.669,25.7166,,,,,,
490,2019-04-18T22:07:56,41.59,-157.878,15.2,4,31,12,9.673,33.347,288.8,0.3725,9.671,25.7163,,,,,,
491,2019-04-18T22:08:01,41.59,-157.878,15.4,4,31,13,9.672,33.347,288.8,0.3734,9.67,25.7165,,,,,,
492,2019-04-18T22:08:07,41.59,-157.878,14.9,4,31,14,9.674,33.347,288.8,0.371,9.672,25.7161,,,,,,
493,2019-04-18T22:08:13,41.59,-157.878,14.7,4,31,15,9.675,33.347,288.8,0.3701,9.673,25.716,,,,,,
494,2019-04-18T22:08:18,41.59,-157.878,15.9,4,31,16,9.67,33.347,288.8,0.3776,9.668,25.7168,,,,,,
495,2019-04-18T22:08:22,41.59,-157.878,14.3,4,31,17,9.676,33.347,288.6,0.3683,9.674,25.7158,,,,,,
496,2019-04-18T22:08:27,41.59,-157.878,15.6,4,31,18,9.671,33.347,288.8,0.3743,9.669,25.7166,,,,,,
497,2019-04-18T22:08:30,41.59,-157.878,15.1,4,31,19,9.673,33.347,288.8,0.3720000000000001,9.671,25.7163,,,,,,
498,2019-04-18T22:08:36,41.59,-157.878,15.8,4,31,20,9.67,33.347,288.8,0.3755,9.668,25.7168,,,,,,
499,2019-04-18T22:08:40,41.59,-157.878,14.1,4,31,21,9.676,33.347,288.6,0.3676,9.674,25.7158,,,,,,
500,2019-04-18T22:08:46,41.59,-157.878,16.5,4,31,22,9.667,33.346,288.7,0.3976,9.665,25.7165,,,,,,
501,2019-04-18T22:08:54,41.59,-157.878,16.2,4,31,23,9.668,33.347,288.8,0.3866,9.666,25.7171,,,,,,
502,2019-04-18T22:08:59,41.59,-157.878,13.5,4,31,24,9.677,33.347,288.4,0.3656,9.676,25.7156,,,,,,
503,2019-04-20T01:16:24,36.999,-158.001,990.1,5,1,1,3.365,34.374,13.4,0.2,3.294,27.3581,11.9,3.19,129.04,,,
504,2019-04-20T01:22:05,36.999,-158.001,742.6,5,1,2,4.273,34.198,49.9,0.1962,4.216,27.1257,49.9,2.91,98.51,,,
505,2019-04-20T01:27:56,36.999,-158.001,496.4,5,1,3,6.3279999999999985,34.039,139.6,0.1885,6.283,26.7573,,2.11,53.49,,,
506,2019-04-20T01:31:01,36.999,-158.001,396.5,5,1,4,8.205,34.092,182.2,0.1853,8.164,26.5366,183.8,1.54,32.9,,,
507,2019-04-20T01:34:03,36.999,-158.001,298.7,5,1,5,9.584,34.143,216.8,0.1835,9.55,26.3583,,1.12,20.2,,,
508,2019-04-20T01:36:08,36.999,-158.001,249.4,5,1,6,10.648,34.219,215.6,0.1832,10.618,26.2357,216.1,0.98,15.94,,,
509,2019-04-20T01:39:01,36.999,-158.001,198.1,5,1,7,11.582,34.23,218.4,0.1833,11.557,26.0747,219.1,0.8,12.17,,,
510,2019-04-20T01:40:53,36.999,-158.001,173.7,5,1,8,11.88,34.171,227.3,0.1872,11.858,25.9727,,0.66,9.39,,,
511,2019-04-20T01:43:06,36.999,-158.001,123.5,5,1,9,12.181,33.89,259.1,0.3116,12.165,25.6962,,0.28,4.71,,,
512,2019-04-20T01:44:02,36.999,-158.001,114.0,5,1,10,12.236,33.901,259.1,0.3679,12.220999999999998,25.6941,260.3,0.3,4.69,,0.11,0.23
513,2019-04-20T01:44:35,36.999,-158.001,109.1,5,1,11,12.317,33.916,258.7,0.3918,12.303,25.6901,,0.27,4.64,,,
514,2019-04-20T01:45:28,36.999,-158.001,103.0,5,1,12,12.312,33.893,259.7,0.4694,12.298,25.673,,0.27,4.62,,,
515,2019-04-20T01:46:15,36.999,-158.001,99.3,5,1,13,12.314,33.863,262.4,0.6475,12.300999999999998,25.6493,,0.25,4.6,,0.21,0.39
516,2019-04-20T01:46:52,36.999,-158.001,93.9,5,1,14,12.287,33.845,264.2,0.7774,12.275,25.6403,264.0,0.23,4.58,,,
517,2019-04-20T01:47:25,36.999,-158.001,89.1,5,1,15,12.36,33.856,263.8,0.8170000000000001,12.348,25.6347,,0.23,4.56,,,
518,2019-04-20T01:48:04,36.999,-158.001,84.0,5,1,16,12.407,33.858000000000004,264.2,0.9944,12.396,25.6271,,0.22,4.5,,,
519,2019-04-20T01:48:46,36.999,-158.001,78.4,5,1,17,12.465,33.867,265.5,1.2078,12.455,25.6227,266.5,0.2,4.44,,0.48,0.71
520,2019-04-20T01:49:17,36.999,-158.001,75.4,5,1,18,12.501,33.873000000000005,266.2,1.3376,12.491,25.6204,,0.2,4.41,,,
521,2019-04-20T01:49:53,36.999,-158.001,69.7,5,1,19,12.762,33.926,264.9,1.3373,12.753,25.6104,,0.18,4.37,,,
522,2019-04-20T01:50:48,36.999,-158.001,64.8,5,1,20,13.082,33.997,262.6,1.1415,13.073,25.6019,,0.17,4.32,,0.46,0.57
523,2019-04-20T01:51:42,36.999,-158.001,59.2,5,1,21,12.952,33.939,264.3,1.1255,12.944,25.5827,265.2,0.17,4.25,,0.44,0.61
524,2019-04-20T01:52:21,36.999,-158.001,54.5,5,1,22,12.847,33.894,265.6,1.0981,12.84,25.5685,,0.17,4.18,,0.44,0.56
525,2019-04-20T01:53:19,36.999,-158.001,45.0,5,1,23,13.378,33.89,263.5,0.7895,13.372,25.459,,0.16,4.05,,,
526,2019-04-20T01:55:00,36.999,-158.001,15.1,5,1,24,13.566,33.828,262.2,0.4111,13.564,25.372,262.7,0.16,3.9,,0.22,0.19
527,2019-04-20T04:54:23,37.0,-158.001,991.5,5,3,1,3.401,34.367,14.3,0.1996,3.33,27.3491,,,,,,
528,2019-04-20T04:54:39,37.0,-158.001,990.7,5,3,2,3.401,34.367,14.3,0.1996,3.33,27.3491,,,,,,
529,2019-04-20T04:54:42,37.0,-158.001,991.6,5,3,3,3.401,34.367,14.3,0.1995,3.33,27.3491,,,,,,
530,2019-04-20T04:54:44,37.0,-158.001,990.2,5,3,4,3.401,34.367,14.2,0.1995,3.33,27.3491,,,,,,
531,2019-04-20T04:54:46,37.0,-158.001,989.5,5,3,5,3.401,34.367,14.3,0.1997,3.33,27.3491,,,,,,
532,2019-04-20T04:54:48,37.0,-158.001,990.5,5,3,6,3.401,34.367,14.3,0.1996,3.33,27.3491,,,,,,
533,2019-04-20T04:54:51,37.0,-158.001,991.4,5,3,7,3.401,34.367,14.3,0.1996,3.33,27.3491,,,,,,
534,2019-04-20T05:07:25,37.0,-158.001,397.5,5,3,8,8.26,34.092,185.0,0.1851,8.219,26.5283,,,,,,
535,2019-04-20T05:07:29,37.0,-158.001,396.1,5,3,9,8.261000000000001,34.092,185.1,0.185,8.22,26.5282,,,,,,
536,2019-04-20T05:07:33,37.0,-158.001,398.0,5,3,10,8.254,34.092,184.7,0.1852,8.213,26.5292,,,,,,
537,2019-04-20T05:07:37,37.0,-158.001,396.6,5,3,11,8.262,34.092,185.0,0.1853,8.221,26.528,,,,,,
538,2019-04-20T05:07:40,37.0,-158.001,396.8,5,3,12,8.262,34.092,185.0,0.1853,8.221,26.528,,,,,,
539,2019-04-20T05:07:43,37.0,-158.001,397.7,5,3,13,8.258,34.092,184.9,0.1851,8.217,26.5286,,,,,,
540,2019-04-20T05:07:47,37.0,-158.001,396.6,5,3,14,8.262,34.092,185.1,0.1852,8.221,26.528,,,,,,
541,2019-04-20T05:12:53,37.0,-158.001,199.1,5,3,15,11.389,34.24,216.2,0.1831,11.364,26.118,,,,,,
542,2019-04-20T05:12:57,37.0,-158.001,198.6,5,3,16,11.39,34.239000000000004,216.2,0.1822,11.365,26.1171,,,,,,
543,2019-04-20T05:12:59,37.0,-158.001,198.9,5,3,17,11.389,34.24,216.2,0.1828,11.364,26.118,,,,,,
544,2019-04-20T05:13:02,37.0,-158.001,199.5,5,3,18,11.385,34.239000000000004,216.2,0.1833,11.36,26.118,,,,,,
545,2019-04-20T05:15:41,37.0,-158.001,124.3,5,3,19,12.065,33.881,258.6,0.2586,12.049,25.7113,,,,,,
546,2019-04-20T05:15:47,37.0,-158.001,123.9,5,3,20,12.06,33.879,258.9,0.259,12.044,25.7107,,,,,,
547,2019-04-20T05:15:51,37.0,-158.001,124.0,5,3,21,12.06,33.879,258.9,0.2591,12.044,25.7107,,,,,,
548,2019-04-20T05:18:00,37.0,-158.001,80.5,5,3,22,12.519,33.879,265.6,1.1496,12.508,25.6217,,,,,,
549,2019-04-20T05:18:03,37.0,-158.001,79.7,5,3,23,12.54,33.884,265.3,1.1413,12.529000000000002,25.6214,,,,,,
550,2019-04-20T05:18:06,37.0,-158.001,79.6,5,3,24,12.542,33.884,265.2,1.1412,12.531,25.621,,,,,,
551,2019-04-20T15:50:27,37.004,-158.003,17.0,5,7,1,13.5,33.829,262.4,0.5837,13.498,25.3863,,,,,,
552,2019-04-20T15:50:49,37.004,-158.003,15.7,5,7,2,13.501,33.829,262.2,0.5818,13.499,25.3861,,,,,,
553,2019-04-20T15:51:30,37.004,-158.003,16.1,5,7,3,13.501,33.829,262.3,0.583,13.499,25.3861,,,,,,
554,2019-04-20T15:52:01,37.004,-158.003,15.6,5,7,4,13.501,33.829,262.2,0.5814,13.499,25.3861,,,,,,
555,2019-04-20T15:52:14,37.004,-158.003,16.2,5,7,5,13.501,33.829,262.3,0.5834,13.499,25.3861,,,,,,
556,2019-04-20T15:52:25,37.004,-158.003,16.2,5,7,6,13.501,33.829,262.3,0.5833,13.499,25.3861,,,,,,
557,2019-04-20T15:52:36,37.004,-158.003,15.8,5,7,7,13.501,33.829,262.2,0.5820000000000001,13.499,25.3861,,,,,,
558,2019-04-20T15:52:45,37.004,-158.003,15.9,5,7,8,13.501,33.829,262.3,0.5825,13.499,25.3861,,,,,,
559,2019-04-20T15:52:55,37.004,-158.003,15.6,5,7,9,13.501,33.829,262.2,0.5814,13.499,25.3861,,,,,,
560,2019-04-20T15:53:04,37.004,-158.003,14.9,5,7,10,13.5,33.829,262.1,0.5787,13.498,25.3862,,,,,,
561,2019-04-20T15:53:12,37.004,-158.003,15.3,5,7,11,13.5,33.829,262.2,0.5804,13.498,25.3863,,,,,,
562,2019-04-20T15:53:21,37.004,-158.003,15.7,5,7,12,13.501,33.829,262.2,0.5818,13.499,25.3861,,,,,,
563,2019-04-20T15:53:30,37.004,-158.003,15.0,5,7,13,13.5,33.829,262.1,0.5789,13.498,25.3862,,,,,,
564,2019-04-20T15:53:39,37.004,-158.003,15.1,5,7,14,13.5,33.829,262.1,0.5794,13.498,25.3863,,,,,,
565,2019-04-20T15:53:48,37.004,-158.003,15.7,5,7,15,13.501,33.829,262.2,0.5816,13.499,25.3861,,,,,,
566,2019-04-20T15:53:56,37.004,-158.003,16.3,5,7,16,13.501,33.829,262.3,0.5835,13.499,25.3861,,,,,,
567,2019-04-20T15:54:13,37.004,-158.003,16.3,5,7,17,13.501,33.829,262.3,0.5836,13.499,25.3861,,,,,,
568,2019-04-20T15:54:22,37.004,-158.003,17.3,5,7,18,13.499,33.829,262.3,0.5815,13.497,25.3865,,,,,,
569,2019-04-20T15:54:31,37.004,-158.003,16.6,5,7,19,13.5,33.829,262.4,0.5843,13.498,25.3863,,,,,,
570,2019-04-20T15:54:40,37.004,-158.003,15.9,5,7,20,13.501,33.829,262.3,0.5825,13.499,25.3861,,,,,,
571,2019-04-20T15:54:50,37.004,-158.003,16.1,5,7,21,13.501,33.829,262.3,0.5831,13.499,25.3861,,,,,,
572,2019-04-20T15:54:59,37.004,-158.003,16.1,5,7,22,13.501,33.829,262.3,0.5831,13.499,25.3861,,,,,,
573,2019-04-20T15:55:11,37.004,-158.003,16.5,5,7,23,13.5,33.829,262.4,0.584,13.498,25.3863,,,,,,
